Census Tract,"CalEnviroScreen
3.0 Score","CalEnviroScreen 3.0 
Percentile Range","Pollution Burden
Percentile","Population Characteristics
Percentile",Total Population,California County,Approximate Zip Code,"Nearby City 
(to help approximate location only)"
6073003901,59.42,95-100% (highest scores),81.28,97.63,4241,San Diego,92113,San Diego
6029004604,59.32,95-100% (highest scores),92.26,89.53,15845,Kern ,93250,MC Farland
6029002600,59.30,95-100% (highest scores),88.86,92.41,3539,Kern ,93307,Bakersfield
6037231720,59.28,95-100% (highest scores),78.20,98.51,4966,Los Angeles,90037,Los Angeles
6065030503,59.23,95-100% (highest scores),94.16,86.24,3812,Riverside ,92507,Riverside
6077003700,59.22,95-100% (highest scores),96.48,80.88,3570,San Joaquin,95215,Stockton
6037191810,59.18,95-100% (highest scores),95.46,83.18,3498,Los Angeles,90038,Los Angeles
6037502500,59.17,95-100% (highest scores),97.13,79.39,4215,Los Angeles,90660,Pico Rivera
6037542602,59.14,95-100% (highest scores),84.03,96.24,5496,Los Angeles,90220,Compton
6019003400,59.13,95-100% (highest scores),76.32,99.16,4555,Fresno ,93703,Fresno
6065040102,59.13,95-100% (highest scores),93.09,87.75,4630,Riverside ,92509,Riverside
6037530801,59.13,95-100% (highest scores),94.95,84.17,6325,Los Angeles,90063,Los Angeles
6037227020,59.12,95-100% (highest scores),90.18,90.89,3599,Los Angeles,90011,Los Angeles
6037533902,59.01,95-100% (highest scores),96.59,80.43,4051,Los Angeles,90201,Bell
6037530802,59.00,95-100% (highest scores),95.73,82.14,3668,Los Angeles,90063,Los Angeles
6047002201,58.98,95-100% (highest scores),75.88,99.18,6097,Merced ,93635,Los Banos
6037534502,58.94,95-100% (highest scores),95.23,83.07,4257,Los Angeles,90255,Huntington Park
6037294701,58.93,95-100% (highest scores),96.44,80.64,3019,Los Angeles,90744,Wilmington
6037534900,58.85,95-100% (highest scores),92.05,88.94,6569,Los Angeles,90001,Los Angeles
6037195802,58.85,95-100% (highest scores),94.11,85.64,2881,Los Angeles,90026,Los Angeles
6037534405,58.80,95-100% (highest scores),90.45,90.33,4292,Los Angeles,90201,Bell
6071007108,58.79,95-100% (highest scores),96.08,81.08,2202,San Bernardino,92324,Colton
6037104401,58.76,95-100% (highest scores),91.75,89.10,3357,Los Angeles,91331,Pacoima
6037570403,58.76,95-100% (highest scores),86.01,94.15,4587,Los Angeles,90805,Long Beach
6111004902,58.75,95-100% (highest scores),89.94,90.68,5091,Ventura ,93030,Oxnard
6037402501,58.73,95-100% (highest scores),90.04,90.54,5577,Los Angeles,91766,Pomona
6037570203,58.73,95-100% (highest scores),93.59,86.29,3973,Los Angeles,90805,Long Beach
6037123204,58.69,95-100% (highest scores),88.28,92.18,3449,Los Angeles,91606,North Hollywood
6037229200,58.69,95-100% (highest scores),89.57,90.94,4394,Los Angeles,90011,Los Angeles
6037127220,58.66,95-100% (highest scores),75.82,98.99,4931,Los Angeles,91405,Van Nuys
6073005100,58.65,95-100% (highest scores),91.28,89.44,7140,San Diego,92113,San Diego
6037542106,58.64,95-100% (highest scores),82.71,96.47,3373,Los Angeles,90221,Compton
6037123203,58.60,95-100% (highest scores),90.64,90.05,3765,Los Angeles,91605,North Hollywood
6037192700,58.57,95-100% (highest scores),94.21,85.04,3513,Los Angeles,90004,Los Angeles
6037239201,58.55,95-100% (highest scores),85.54,94.29,3562,Los Angeles,90003,Los Angeles
6037532700,58.53,95-100% (highest scores),93.44,86.18,2990,Los Angeles,90001,Los Angeles
6037232120,58.51,95-100% (highest scores),77.81,98.27,5263,Los Angeles,90037,Los Angeles
6037571701,58.46,95-100% (highest scores),88.06,92.09,6352,Los Angeles,90805,Long Beach
6037218500,58.46,95-100% (highest scores),91.13,89.29,2869,Los Angeles,90016,Los Angeles
6071007604,58.44,95-100% (highest scores),92.61,87.39,4306,San Bernardino,92374,Redlands
6037541605,58.38,95-100% (highest scores),85.70,93.83,5323,Los Angeles,90221,Compton
6037204810,58.38,95-100% (highest scores),93.70,85.34,4478,Los Angeles,90023,Los Angeles
6019002701,58.33,95-100% (highest scores),75.49,98.86,4673,Fresno ,93702,Fresno
6037531504,58.31,95-100% (highest scores),77.14,98.30,4414,Los Angeles,90022,Los Angeles
6037502301,58.28,95-100% (highest scores),98.37,74.06,5461,Los Angeles,90606,Whittier
6099002004,58.28,95-100% (highest scores),96.18,80.14,6022,Stanislaus ,95354,Modesto
6071004800,58.28,95-100% (highest scores),84.27,94.99,3282,San Bernardino,92411,San Bernardino
6037224020,58.27,95-100% (highest scores),93.53,85.61,2789,Los Angeles,90007,Los Angeles
6037535002,58.26,95-100% (highest scores),78.63,97.74,3681,Los Angeles,90001,Los Angeles
6037228720,58.25,95-100% (highest scores),90.69,89.48,4492,Los Angeles,90011,Los Angeles
6037541606,58.18,95-100% (highest scores),75.44,98.78,2506,Los Angeles,90221,Compton
6037503000,58.16,95-100% (highest scores),92.53,87.03,6057,Los Angeles,90605,Whittier
6037536000,58.15,95-100% (highest scores),97.83,75.80,3720,Los Angeles,90280,South Gate
6037208302,58.14,95-100% (highest scores),96.33,79.72,4360,Los Angeles,90026,Los Angeles
6025011400,58.13,95-100% (highest scores),79.84,97.26,4580,Imperial ,92243,El Centro
6037603001,58.13,95-100% (highest scores),91.89,87.87,7139,Los Angeles,90247,Gardena
6037602900,58.13,95-100% (highest scores),98.99,71.26,4427,Los Angeles,90249,Gardena
6059086407,58.12,95-100% (highest scores),96.99,78.02,6488,Orange ,92806,Anaheim
6077005131,58.10,95-100% (highest scores),98.41,73.75,4173,San Joaquin,95336,Manteca
6099003804,58.09,95-100% (highest scores),92.12,87.53,6450,Stanislaus ,95380,Turlock
6037541700,58.08,95-100% (highest scores),90.11,89.75,6366,Los Angeles,90262,Lynwood
6037219300,58.07,95-100% (highest scores),84.58,94.50,3700,Los Angeles,90018,Los Angeles
6037190801,58.06,95-100% (highest scores),92.96,86.28,2594,Los Angeles,90028,Los Angeles
6037206010,58.06,95-100% (highest scores),99.56,66.88,3127,Los Angeles,90012,Los Angeles
6037104320,58.03,95-100% (highest scores),92.56,86.71,5998,Los Angeles,91331,Pacoima
6037408301,57.98,95-100% (highest scores),99.05,70.41,5427,Los Angeles,91746,La Puente
6037190510,57.97,95-100% (highest scores),87.44,91.92,4227,Los Angeles,90028,Los Angeles
6037402903,57.95,95-100% (highest scores),86.25,92.79,4138,Los Angeles,91766,Pomona
6037128303,57.94,95-100% (highest scores),75.36,98.56,3982,Los Angeles,91411,Van Nuys
6029000400,57.94,95-100% (highest scores),85.82,93.13,4319,Kern ,93308,Bakersfield
6099002005,57.93,95-100% (highest scores),87.16,92.05,3631,Stanislaus ,95354,Modesto
6037402406,57.86,95-100% (highest scores),94.32,83.33,4776,Los Angeles,91768,Pomona
6037533603,57.85,95-100% (highest scores),94.04,83.86,6617,Los Angeles,90201,Bell
6107003400,57.84,95-100% (highest scores),94.72,82.27,7016,Tulare ,93257,Porterville
6111009100,57.83,95-100% (highest scores),78.53,97.50,5279,Ventura ,93030,Oxnard
6019002602,57.81,95-100% (highest scores),74.84,98.69,3520,Fresno ,93702,Fresno
6071006601,57.78,95-100% (highest scores),80.50,96.73,4564,San Bernardino,92324,Colton
6037243000,57.76,95-100% (highest scores),91.95,87.12,6769,Los Angeles,90002,Los Angeles
6037228710,57.76,95-100% (highest scores),85.66,93.04,4235,Los Angeles,90011,Los Angeles
6099002604,57.76,95-100% (highest scores),88.08,90.87,4681,Stanislaus ,95307,Ceres
6037433101,57.76,95-100% (highest scores),98.27,73.72,2281,Los Angeles,91731,El Monte
6029004800,57.75,95-100% (highest scores),89.71,89.77,9297,Kern ,93215,Delano
6037603102,57.73,95-100% (highest scores),96.55,78.36,4084,Los Angeles,90247,Gardena
6037533602,57.73,95-100% (highest scores),94.39,82.92,5420,Los Angeles,90201,Bell
6037502902,57.70,95-100% (highest scores),95.16,81.04,4043,Los Angeles,90670,Santa Fe Springs
6071004103,57.66,95-100% (highest scores),83.82,94.58,5634,San Bernardino,92407,San Bernardino
6071000301,57.64,95-100% (highest scores),93.86,83.62,8795,San Bernardino,91763,Montclair
6071003301,57.64,95-100% (highest scores),88.60,90.30,4841,San Bernardino,92335,Fontana
6019003809,57.61,95-100% (highest scores),87.45,91.23,4771,Fresno ,93722,Fresno
6037542200,57.60,95-100% (highest scores),86.71,92.03,6962,Los Angeles,90221,Compton
6037502302,57.60,95-100% (highest scores),95.27,80.69,3000,Los Angeles,90606,Whittier
6039000502,57.58,95-100% (highest scores),93.69,83.82,10473,Madera ,93637,Madera
6019008302,57.57,95-100% (highest scores),72.68,99.31,6562,Fresno ,93640,Mendota
6037240900,57.54,90-95%,76.81,97.89,5620,Los Angeles,90059,Los Angeles
6037294120,57.54,90-95%,88.90,90.07,2370,Los Angeles,90744,Wilmington
6037241002,57.54,90-95%,85.74,92.67,3606,Los Angeles,90059,Los Angeles
6099002401,57.52,90-95%,93.73,83.54,3567,Stanislaus ,95358,Modesto
6037241202,57.51,90-95%,81.97,95.72,4943,Los Angeles,90044,Los Angeles
6037123020,57.47,90-95%,93.94,83.29,3432,Los Angeles,91352,Sun Valley
6037120300,57.46,90-95%,87.24,91.13,5531,Los Angeles,91402,Panorama City
6071004201,57.46,90-95%,75.02,98.42,6854,San Bernardino,92411,San Bernardino
6037207102,57.45,90-95%,99.20,68.50,2553,Los Angeles,90012,Los Angeles
6037535604,57.41,90-95%,90.19,88.42,4435,Los Angeles,90280,South Gate
6071006500,57.41,90-95%,81.23,95.99,8386,San Bernardino,92410,San Bernardino
6037533105,57.40,90-95%,76.19,97.99,2580,Los Angeles,90255,Huntington Park
6067005205,57.39,90-95%,90.73,87.85,2109,Sacramento ,95826,Sacramento
6037120020,57.37,90-95%,83.37,94.56,4057,Los Angeles,91402,Panorama City
6099003100,57.36,90-95%,96.73,77.39,4000,Stanislaus ,95358,Modesto
6037402402,57.32,90-95%,99.14,68.95,7076,Los Angeles,91766,Pomona
6037532001,57.31,90-95%,92.77,85.18,3415,Los Angeles,90640,Montebello
6037405001,57.24,90-95%,94.14,82.33,6170,Los Angeles,91706,Baldwin Park
6037533805,57.24,90-95%,86.56,91.65,3604,Los Angeles,90201,Bell
6037534203,57.21,90-95%,96.70,77.26,3204,Los Angeles,90201,Bell
6047001301,57.20,90-95%,86.86,91.16,3213,Merced ,95340,Merced
6037534803,57.16,90-95%,82.44,94.93,4930,Los Angeles,90255,Huntington Park
6065042904,57.15,90-95%,81.93,95.26,9352,Riverside ,92570,Perris
6037532606,57.12,90-95%,77.82,97.16,4284,Los Angeles,90255,Huntington Park
6037533601,57.11,90-95%,93.33,83.55,4484,Los Angeles,90201,Bell
6037123205,57.08,90-95%,91.50,86.45,2645,Los Angeles,91605,North Hollywood
6037209103,57.05,90-95%,90.49,87.51,3216,Los Angeles,90017,Los Angeles
6013379000,57.04,90-95%,77.35,97.25,6117,Contra Costa,94804,Richmond
6037291300,57.04,90-95%,99.86,62.30,2601,Los Angeles,90248,Gardena
6037121900,56.98,90-95%,95.96,78.33,4110,Los Angeles,91352,Sun Valley
6037540600,56.96,90-95%,91.80,85.95,4271,Los Angeles,90059,Los Angeles
6107002901,56.96,90-95%,84.51,93.08,3729,Tulare ,93274,Tulare
6037186401,56.91,90-95%,92.32,85.28,3452,Los Angeles,90065,Los Angeles
6037533103,56.90,90-95%,81.42,95.37,3577,Los Angeles,90255,Huntington Park
6037432802,56.90,90-95%,94.26,81.54,5821,Los Angeles,91731,El Monte
6013312000,56.88,90-95%,80.21,96.01,2292,Contra Costa,94565,Pittsburg
6037191000,56.87,90-95%,90.42,87.30,3228,Los Angeles,90028,Los Angeles
6071000904,56.82,90-95%,89.22,88.43,3248,San Bernardino,91786,Upland
6037226700,56.78,90-95%,82.97,94.11,6170,Los Angeles,90011,Los Angeles
6065040101,56.78,90-95%,97.88,73.20,4287,Riverside ,92509,Riverside
6099001900,56.72,90-95%,97.36,74.83,5257,Stanislaus ,95354,Modesto
6037226410,56.69,90-95%,86.21,90.88,3491,Los Angeles,90011,Los Angeles
6037226420,56.69,90-95%,84.37,92.82,4906,Los Angeles,90011,Los Angeles
6037533202,56.68,90-95%,89.65,87.93,2762,Los Angeles,90255,Huntington Park
6077001800,56.63,90-95%,85.90,91.12,3939,San Joaquin,95205,Stockton
6065041600,56.63,90-95%,98.92,69.03,6230,Riverside ,92879,Corona
6067002200,56.60,90-95%,94.00,81.42,4004,Sacramento ,95818,Sacramento
6037240600,56.58,90-95%,70.62,99.21,4932,Los Angeles,90003,Los Angeles
6037123303,56.56,90-95%,91.25,85.79,3301,Los Angeles,91605,North Hollywood
6099002002,56.55,90-95%,92.82,83.44,4527,Stanislaus ,95357,Modesto
6037540902,56.55,90-95%,89.48,87.82,4506,Los Angeles,90061,Los Angeles
6037541200,56.54,90-95%,93.40,82.18,5662,Los Angeles,90222,Compton
6019004205,56.53,90-95%,93.47,82.13,5888,Fresno ,93722,Fresno
6037402301,56.51,90-95%,95.36,78.75,5454,Los Angeles,91768,Pomona
6037241400,56.47,90-95%,71.25,98.94,3285,Los Angeles,90061,Los Angeles
6071001503,56.42,90-95%,86.35,90.47,4195,San Bernardino,91764,Ontario
6037603302,56.40,90-95%,91.96,84.71,3804,Los Angeles,90247,Gardena
6037127605,56.39,90-95%,89.77,87.24,3549,Los Angeles,91406,Van Nuys
6037432700,56.38,90-95%,95.88,77.44,5262,Los Angeles,91731,El Monte
6037433902,56.34,90-95%,97.64,73.21,3780,Los Angeles,91732,El Monte
6037553602,56.33,90-95%,90.34,86.51,4730,Los Angeles,90723,Paramount
6037218400,56.31,90-95%,97.09,74.71,4714,Los Angeles,90016,Los Angeles
6037433501,56.31,90-95%,96.28,76.64,1954,Los Angeles,91733,South El Monte
6037228600,56.29,90-95%,78.49,96.27,5049,Los Angeles,90011,Los Angeles
6037570602,56.26,90-95%,85.85,90.65,6356,Los Angeles,90805,Long Beach
6037543201,56.24,90-95%,77.04,96.80,3607,Los Angeles,90220,Compton
6019001407,56.23,90-95%,78.79,95.98,4694,Fresno ,93727,Fresno
6037531902,56.23,90-95%,84.89,91.68,4077,Los Angeles,90022,Los Angeles
6037232700,56.20,90-95%,77.52,96.53,5895,Los Angeles,90037,Los Angeles
6037291120,56.20,90-95%,92.78,82.76,2210,Los Angeles,90248,Gardena
6037531702,56.18,90-95%,86.99,89.81,4754,Los Angeles,90022,Los Angeles
6037542104,56.16,90-95%,74.42,97.68,3524,Los Angeles,90221,Compton
6077003803,56.15,90-95%,99.89,60.56,5281,San Joaquin,95231,French Camp
6065041203,56.11,90-95%,80.82,94.63,3545,Riverside ,92503,Riverside
6037121802,56.11,90-95%,92.40,83.40,3525,Los Angeles,91605,North Hollywood
6037434004,56.09,90-95%,99.19,66.46,2796,Los Angeles,91733,South El Monte
6037185203,56.09,90-95%,87.67,88.91,3200,Los Angeles,90065,Los Angeles
6037532500,56.05,90-95%,98.17,71.33,4078,Los Angeles,90255,Huntington Park
6037407002,56.04,90-95%,97.76,72.61,3804,Los Angeles,91746,La Puente
6037239802,56.03,90-95%,82.34,93.49,4902,Los Angeles,90001,Los Angeles
6037228210,56.02,90-95%,83.39,92.69,3806,Los Angeles,90011,Los Angeles
6047001302,56.00,90-95%,72.98,98.16,3264,Merced ,95340,Merced
6037575402,56.00,90-95%,72.18,98.36,4065,Los Angeles,90813,Long Beach
6037231710,55.98,90-95%,68.15,99.39,4358,Los Angeles,90037,Los Angeles
6065042010,55.98,90-95%,90.62,85.55,5887,Riverside ,92570,Perris
6037405102,55.97,90-95%,87.18,89.23,5069,Los Angeles,91706,Baldwin Park
6037203600,55.95,90-95%,87.28,89.05,5394,Los Angeles,90033,Los Angeles
6037570204,55.93,90-95%,84.18,91.97,4130,Los Angeles,90805,Long Beach
6065040201,55.92,90-95%,96.94,74.33,5897,Riverside ,92509,Riverside
6037104822,55.92,90-95%,85.24,90.71,2277,Los Angeles,91331,Pacoima
6077005127,55.91,90-95%,92.52,82.78,5510,San Joaquin,95330,Lathrop
6037124104,55.89,90-95%,77.60,96.23,2439,Los Angeles,91606,North Hollywood
6037302503,55.89,90-95%,79.85,94.96,4330,Los Angeles,91205,Glendale
6059110500,55.88,90-95%,96.32,75.90,8631,Orange ,90620,Buena Park
6071002401,55.88,90-95%,91.29,84.55,8946,San Bernardino,92335,Fontana
6037408401,55.86,90-95%,99.50,63.63,4289,Los Angeles,91745,Hacienda Heights
6019003807,55.86,90-95%,88.05,88.06,3362,Fresno ,93722,Fresno
6071004604,55.85,90-95%,76.30,96.77,5177,San Bernardino,92405,San Bernardino
6065041101,55.84,90-95%,86.61,89.65,5139,Riverside ,92503,Riverside
6019006900,55.81,90-95%,86.29,89.86,3170,Fresno ,93616,Del Rey
6037310501,55.81,90-95%,98.02,71.36,3205,Los Angeles,91504,Burbank
6037237101,55.80,90-95%,65.45,99.63,3705,Los Angeles,90044,Los Angeles
6071000303,55.79,90-95%,96.88,74.27,7169,San Bernardino,91763,Montclair
6077005110,55.77,90-95%,87.19,88.79,6488,San Joaquin,95336,Manteca
6037204410,55.73,90-95%,88.96,86.82,2363,Los Angeles,90033,Los Angeles
6077005122,55.71,90-95%,98.39,69.69,4829,San Joaquin,95330,Lathrop
6059011601,55.69,90-95%,94.37,79.40,7955,Orange ,92832,Fullerton
6037534406,55.68,90-95%,88.09,87.72,4609,Los Angeles,90201,Bell
6037237300,55.65,90-95%,79.07,95.17,5262,Los Angeles,90047,Los Angeles
6037207301,55.65,90-95%,99.13,66.25,4521,Los Angeles,90013,Los Angeles
6037531901,55.62,90-95%,87.11,88.57,6529,Los Angeles,90022,Los Angeles
6037192620,55.62,90-95%,86.06,89.70,3868,Los Angeles,90004,Los Angeles
6077001700,55.60,90-95%,78.38,95.52,3998,San Joaquin,95205,Stockton
6071005300,55.59,90-95%,75.76,96.76,5516,San Bernardino,92405,San Bernardino
6037199201,55.58,90-95%,93.75,80.16,4089,Los Angeles,90031,Los Angeles
6037433504,55.55,90-95%,95.30,77.24,4679,Los Angeles,91733,South El Monte
6019006201,55.52,90-95%,72.74,97.82,2608,Fresno ,93657,Sanger
6037531101,55.51,90-95%,86.05,89.63,5091,Los Angeles,90063,Los Angeles
6037602105,55.44,90-95%,82.60,92.46,4273,Los Angeles,90250,Hawthorne
6071001001,55.35,90-95%,85.58,89.78,4990,San Bernardino,91762,Ontario
6001409200,55.29,90-95%,83.62,91.39,3152,Alameda ,94603,Oakland
6037572900,55.29,90-95%,88.31,86.73,5250,Los Angeles,90810,Long Beach
6037208402,55.28,90-95%,92.67,81.20,2775,Los Angeles,90026,Los Angeles
6019002100,55.26,90-95%,79.27,94.54,5419,Fresno ,93728,Fresno
6037132102,55.26,90-95%,91.15,83.25,5310,Los Angeles,91406,Van Nuys
6037402902,55.18,90-95%,86.04,89.00,6445,Los Angeles,91766,Pomona
6019001900,55.16,90-95%,88.56,86.35,2914,Fresno ,93706,Fresno
6077002100,55.14,90-95%,81.43,92.94,5546,San Joaquin,95205,Stockton
6047000201,55.14,90-95%,97.47,71.69,3626,Merced ,95303,Ballico
6047002100,55.12,90-95%,85.71,89.18,3862,Merced ,93635,Los Banos
6037127102,55.09,90-95%,72.76,97.49,4726,Los Angeles,91405,Van Nuys
6113010203,55.09,90-95%,91.69,82.23,5397,Yolo ,95691,West Sacramento
6037532605,55.07,90-95%,84.43,90.35,3715,Los Angeles,90255,Huntington Park
6037232400,55.05,90-95%,73.53,97.20,6957,Los Angeles,90062,Los Angeles
6071001809,55.03,90-95%,99.08,65.23,4476,San Bernardino,91761,Ontario
6077005129,55.01,90-95%,93.64,79.23,3582,San Joaquin,95330,Lathrop
6019002300,54.99,90-95%,72.87,97.38,3624,Fresno ,93728,Fresno
6037408139,54.98,90-95%,91.47,82.24,4482,Los Angeles,91744,La Puente
6047000902,54.97,90-95%,90.80,83.23,8419,Merced ,95341,Merced
6037187200,54.95,90-95%,98.87,66.33,3132,Los Angeles,90039,Los Angeles
6037209200,54.95,90-95%,95.86,75.12,2785,Los Angeles,90017,Los Angeles
6067004502,54.94,90-95%,71.10,97.88,4795,Sacramento ,95823,Sacramento
6065042507,54.89,90-95%,88.25,86.19,5011,Riverside ,92551,Moreno Valley
6071007107,54.88,90-95%,93.48,79.32,3302,San Bernardino,92313,Grand Terrace
6037302002,54.88,90-95%,89.27,85.03,3532,Los Angeles,91206,Glendale
6037535901,54.86,90-95%,91.60,81.88,5757,Los Angeles,90280,South Gate
6037575101,54.84,90-95%,74.60,96.56,4754,Los Angeles,90804,Long Beach
6037228220,54.84,90-95%,82.75,91.49,4389,Los Angeles,90011,Los Angeles
6037536200,54.84,90-95%,95.21,76.16,7289,Los Angeles,90280,South Gate
6037121010,54.83,90-95%,91.54,81.86,4989,Los Angeles,91352,Sun Valley
6037221401,54.81,90-95%,70.85,97.86,3359,Los Angeles,90018,Los Angeles
6077002800,54.81,90-95%,89.04,85.11,6052,San Joaquin,95206,Stockton
6037601700,54.80,90-95%,81.79,92.19,5646,Los Angeles,90304,Inglewood
6047001502,54.78,90-95%,69.50,98.26,2822,Merced ,95341,Merced
6071004700,54.77,90-95%,78.07,94.55,5791,San Bernardino,92411,San Bernardino
6019004701,54.74,90-95%,79.13,93.91,6682,Fresno ,93705,Fresno
6037204420,54.72,90-95%,77.45,94.75,3138,Los Angeles,90033,Los Angeles
6037123410,54.71,90-95%,89.99,83.65,4247,Los Angeles,91605,North Hollywood
6037294810,54.70,90-95%,85.92,88.14,3991,Los Angeles,90744,Wilmington
6037433700,54.69,90-95%,98.32,68.13,3294,Los Angeles,91733,South El Monte
6037552400,54.65,90-95%,93.49,78.93,2794,Los Angeles,90650,Norwalk
6037121210,54.65,90-95%,96.90,72.25,3122,Los Angeles,91331,Pacoima
6047001602,54.63,90-95%,71.57,97.52,7243,Merced ,95341,Merced
6037302301,54.62,90-95%,98.69,66.58,3790,Los Angeles,91204,Glendale
6071001104,54.61,90-95%,87.95,85.96,5058,San Bernardino,91762,Ontario
6039000900,54.57,90-95%,79.29,93.54,9612,Madera ,93638,Madera
6037540300,54.54,90-95%,96.27,73.51,5267,Los Angeles,90262,Lynwood
6037404600,54.52,90-95%,99.91,57.01,1422,Los Angeles,91706,Baldwin Park
6077002503,54.51,90-95%,74.79,96.17,2560,San Joaquin,95206,Stockton
6071009400,54.51,90-95%,69.27,98.15,3493,San Bernardino,92311,Barstow
6037602802,54.50,90-95%,81.44,91.98,4304,Los Angeles,90044,Los Angeles
6037533501,54.49,90-95%,90.74,82.19,3090,Los Angeles,90255,Huntington Park
6029001600,54.49,90-95%,80.02,92.99,1390,Kern ,93301,Bakersfield
6037575300,54.49,90-95%,68.00,98.41,4947,Los Angeles,90813,Long Beach
6059089003,54.46,90-95%,81.62,91.83,4012,Orange ,92843,Garden Grove
6037190520,54.46,90-95%,80.09,92.87,3728,Los Angeles,90027,Los Angeles
6019002501,54.46,90-95%,65.36,99.13,5098,Fresno ,93703,Fresno
6037242000,54.46,90-95%,75.37,95.81,3938,Los Angeles,90002,Los Angeles
6071001308,54.45,90-95%,90.54,82.38,5100,San Bernardino,91764,Ontario
6071004101,54.41,90-95%,84.87,88.98,5698,San Bernardino,92407,San Bernardino
6037296220,54.40,90-95%,81.51,91.84,4307,Los Angeles,90731,San Pedro
6037602700,54.38,90-95%,97.01,71.50,3045,Los Angeles,90250,Hawthorne
6037294820,54.38,90-95%,79.88,92.92,3579,Los Angeles,90744,Wilmington
6037531102,54.37,90-95%,88.87,84.40,3548,Los Angeles,90063,Los Angeles
6071001101,54.37,90-95%,91.64,80.99,4092,San Bernardino,91762,Ontario
6037228420,54.35,90-95%,76.94,94.61,3150,Los Angeles,90011,Los Angeles
6037127210,54.34,90-95%,80.41,92.51,5531,Los Angeles,91405,Van Nuys
6037531503,54.32,90-95%,84.13,89.66,3116,Los Angeles,90063,Los Angeles
6099001603,54.31,90-95%,79.76,92.86,5706,Stanislaus ,95351,Modesto
6037195720,54.30,90-95%,91.06,81.47,2304,Los Angeles,90026,Los Angeles
6107000501,54.26,90-95%,84.16,89.60,6712,Tulare ,93618,Dinuba
6037603005,54.26,90-95%,84.95,88.49,5591,Los Angeles,90247,Gardena
6037201402,54.25,90-95%,92.92,79.19,4311,Los Angeles,90032,Los Angeles
6065041001,54.19,90-95%,92.27,80.19,2832,Riverside ,92503,Riverside
6019008301,54.18,90-95%,74.08,96.22,5989,Fresno ,93640,Mendota
6037190802,54.18,90-95%,95.91,73.58,2784,Los Angeles,90028,Los Angeles
6071004202,54.15,90-95%,62.14,99.56,5176,San Bernardino,92411,San Bernardino
6037540502,54.13,90-95%,88.41,84.49,6552,Los Angeles,90262,Lynwood
6037570404,54.04,90-95%,77.21,94.03,3501,Los Angeles,90805,Long Beach
6037236100,54.01,90-95%,81.31,91.21,5265,Los Angeles,90008,Los Angeles
6037407701,54.00,90-95%,92.10,80.11,5401,Los Angeles,91744,La Puente
6013365002,54.00,90-95%,77.39,93.87,5462,Contra Costa,94801,Richmond
6037531502,54.00,90-95%,83.83,89.37,3273,Los Angeles,90022,Los Angeles
6037433304,53.96,90-95%,85.76,86.95,4726,Los Angeles,91732,El Monte
6077002202,53.96,90-95%,62.36,99.50,5417,San Joaquin,95206,Stockton
6071006401,53.95,90-95%,79.08,92.75,3343,San Bernardino,92410,San Bernardino
6037291110,53.94,90-95%,93.35,77.85,3510,Los Angeles,90044,Los Angeles
6037434003,53.90,90-95%,98.42,66.68,4273,Los Angeles,91732,El Monte
6037206031,53.90,90-95%,99.93,54.81,2957,Los Angeles,90021,Los Angeles
6037533300,53.89,90-95%,87.63,84.90,3558,Los Angeles,90270,Maywood
6037240700,53.89,90-95%,75.78,94.69,6161,Los Angeles,90002,Los Angeles
6037199900,53.88,90-95%,97.31,69.81,2683,Los Angeles,90031,Los Angeles
6037535702,53.86,90-95%,77.40,93.62,5522,Los Angeles,90280,South Gate
6099002702,53.86,90-95%,84.90,87.88,6940,Stanislaus ,95351,Modesto
6067006900,53.84,90-95%,72.41,96.57,4763,Sacramento ,95815,Sacramento
6037575803,53.83,90-95%,77.85,93.32,2837,Los Angeles,90813,Long Beach
6037123301,53.81,90-95%,94.81,75.27,4559,Los Angeles,91605,North Hollywood
6037302504,53.80,90-95%,79.86,92.10,4234,Los Angeles,91205,Glendale
6085503105,53.78,90-95%,88.16,84.13,2484,Santa Clara,95122,San Jose
6037533703,53.76,90-95%,93.03,78.13,4236,Los Angeles,90270,Maywood
6037209402,53.74,90-95%,79.58,92.21,3728,Los Angeles,90057,Los Angeles
6037502802,53.72,90-95%,93.78,76.74,1380,Los Angeles,90670,Santa Fe Springs
6037228310,53.71,90-95%,83.55,89.17,4449,Los Angeles,90011,Los Angeles
6037296600,53.70,90-95%,87.68,84.46,5218,Los Angeles,90731,San Pedro
6037231400,53.70,90-95%,67.04,98.18,4688,Los Angeles,90062,Los Angeles
6037402102,53.64,90-95%,88.55,83.14,4815,Los Angeles,91767,Pomona
6013377000,53.63,90-95%,69.15,97.43,6962,Contra Costa,94801,Richmond
6037570501,53.62,90-95%,87.65,84.34,7419,Los Angeles,90805,Long Beach
6037402101,53.61,90-95%,89.36,82.12,4623,Los Angeles,91767,Pomona
6037311801,53.60,90-95%,99.51,59.96,3033,Los Angeles,91502,Burbank
6037195710,53.59,90-95%,90.91,80.45,4328,Los Angeles,90026,Los Angeles
6037433305,53.58,90-95%,88.21,83.53,4893,Los Angeles,91732,El Monte
6037603704,53.57,90-95%,80.19,91.46,6348,Los Angeles,90250,Hawthorne
6037602508,53.55,90-95%,92.02,79.20,7022,Los Angeles,90250,Hawthorne
6037534001,53.54,90-95%,96.83,70.37,5613,Los Angeles,90201,Bell
6037241300,53.51,90-95%,74.19,95.31,2313,Los Angeles,90044,Los Angeles
